edge_idx,scenario,zone,age_group,children
6204,baseline,nearest,0_4,1.44
6203,baseline,nearest,0_4,1.01
5430,baseline,nearest,0_4,1.01
3703,baseline,nearest,0_4,0.19
13060,baseline,nearest,0_4,0.09
11550,baseline,nearest,0_4,0.09
11552,baseline,nearest,0_4,0.09
2974,baseline,nearest,0_4,32.67
2975,baseline,nearest,0_4,32.59
2036,baseline,nearest,0_4,32.52
2037,baseline,nearest,0_4,7.57
2972,baseline,nearest,0_4,6.87
2269,baseline,nearest,0_4,6.43
2270,baseline,nearest,0_4,6.26
8596,baseline,nearest,0_4,0.75
8595,baseline,nearest,0_4,0.75
8601,baseline,nearest,0_4,0.75
8592,baseline,nearest,0_4,0.75
8594,baseline,nearest,0_4,0.75
8598,baseline,nearest,0_4,0.44
2007,baseline,nearest,0_4,0.44
2006,baseline,nearest,0_4,0.44
14604,baseline,nearest,0_4,0.44
2973,baseline,nearest,0_4,0.5
13115,baseline,nearest,0_4,0.5
13114,baseline,nearest,0_4,0.09
4877,baseline,nearest,0_4,0.59
10455,baseline,nearest,0_4,0.59
10454,baseline,nearest,0_4,0.53
10778,baseline,nearest,0_4,0.59
13052,baseline,nearest,0_4,0.29
13054,baseline,nearest,0_4,0.23
9143,baseline,nearest,0_4,0.66
10781,baseline,nearest,0_4,0.43
3327,baseline,nearest,0_4,1.36
5731,baseline,nearest,0_4,0.54
2631,baseline,nearest,0_4,0.56
5734,baseline,nearest,0_4,0.56
12690,baseline,nearest,0_4,0.5
12695,baseline,nearest,0_4,0.44
6260,baseline,nearest,0_4,0.44
2179,baseline,nearest,0_4,0.44
2177,baseline,nearest,0_4,0.39
2181,baseline,nearest,0_4,0.31
2509,baseline,nearest,0_4,0.13
3119,baseline,nearest,0_4,0.04
2508,baseline,nearest,0_4,0.09
4323,baseline,nearest,0_4,0.04
1622,baseline,nearest,0_4,7.36
12477,baseline,nearest,0_4,0.88
12479,baseline,nearest,0_4,0.88
4030,baseline,nearest,0_4,1.08
3319,baseline,nearest,0_4,0.88
2143,baseline,nearest,0_4,1.03
2968,baseline,nearest,0_4,5.51
2971,baseline,nearest,0_4,5.42
2964,baseline,nearest,0_4,5.42
2967,baseline,nearest,0_4,2.3
4684,baseline,nearest,0_4,0.24
8597,baseline,nearest,0_4,0.31
4069,baseline,nearest,0_4,0.21
3117,baseline,nearest,0_4,0.21
2938,baseline,nearest,0_4,0.54
12593,baseline,nearest,0_4,0.54
13055,baseline,nearest,0_4,0.06
10310,baseline,nearest,0_4,0.42
5930,baseline,nearest,0_4,3.83
10302,baseline,nearest,0_4,2.41
10303,baseline,nearest,0_4,0.9
10298,baseline,nearest,0_4,0.9
10296,baseline,nearest,0_4,0.51
3209,baseline,nearest,0_4,0.51
7562,baseline,nearest,0_4,0.45
7568,baseline,nearest,0_4,1.79
10869,baseline,nearest,0_4,0.03
5114,baseline,nearest,0_4,1.08
13213,baseline,nearest,0_4,1.08
4938,baseline,nearest,0_4,1.09
14201,baseline,nearest,0_4,1.09
3753,baseline,nearest,0_4,13.62
3752,baseline,nearest,0_4,5.67
12433,baseline,nearest,0_4,4.58
3571,baseline,nearest,0_4,3.41
3570,baseline,nearest,0_4,1.11
3572,baseline,nearest,0_4,1.16
2361,baseline,nearest,0_4,7.49
2358,baseline,nearest,0_4,5.74
4683,baseline,nearest,0_4,2.0
1816,baseline,nearest,0_4,1.32
1818,baseline,nearest,0_4,0.79
2038,baseline,nearest,0_4,24.95
2039,baseline,nearest,0_4,0.06
5194,baseline,nearest,0_4,0.82
5193,baseline,nearest,0_4,0.68
4884,baseline,nearest,0_4,0.11
10452,baseline,nearest,0_4,0.09
10301,baseline,nearest,0_4,0.84
10337,baseline,nearest,0_4,0.42
5371,baseline,nearest,0_4,62.0
5370,baseline,nearest,0_4,56.12
12522,baseline,nearest,0_4,56.12
12521,baseline,nearest,0_4,56.04
2188,baseline,nearest,0_4,55.94
2187,baseline,nearest,0_4,52.41
5368,baseline,nearest,0_4,51.14
5365,baseline,nearest,0_4,46.97
5364,baseline,nearest,0_4,46.79
10497,baseline,nearest,0_4,46.73
10494,baseline,nearest,0_4,2.28
5360,baseline,nearest,0_4,0.01
7061,baseline,nearest,0_4,0.22
7060,baseline,nearest,0_4,0.22
6130,baseline,nearest,0_4,0.22
6127,baseline,nearest,0_4,0.22
6129,baseline,nearest,0_4,0.15
10789,baseline,nearest,0_4,17.55
10790,baseline,nearest,0_4,0.14
10873,baseline,nearest,0_4,0.03
10872,baseline,nearest,0_4,0.01
10791,baseline,nearest,0_4,0.12
4423,baseline,nearest,0_4,0.16
6746,baseline,nearest,0_4,1.23
6267,baseline,nearest,0_4,1.58
13239,baseline,nearest,0_4,0.16
6266,baseline,nearest,0_4,0.11
7018,baseline,nearest,0_4,0.02
7020,baseline,nearest,0_4,0.02
7022,baseline,nearest,0_4,0.0
6394,baseline,nearest,0_4,12.0
6796,baseline,nearest,0_4,11.19
2359,baseline,nearest,0_4,3.92
2686,baseline,nearest,0_4,3.92
2683,baseline,nearest,0_4,2.25
2685,baseline,nearest,0_4,2.25
6546,baseline,nearest,0_4,1.17
2688,baseline,nearest,0_4,1.12
2965,baseline,nearest,0_4,1.42
2966,baseline,nearest,0_4,1.3
2268,baseline,nearest,0_4,0.04
2041,baseline,nearest,0_4,24.72
2042,baseline,nearest,0_4,24.72
2140,baseline,nearest,0_4,24.72
2142,baseline,nearest,0_4,24.72
14651,baseline,nearest,0_4,24.72
3116,baseline,nearest,0_4,0.02
3931,baseline,nearest,0_4,0.02
3932,baseline,nearest,0_4,0.02
2521,baseline,nearest,0_4,0.92
12475,baseline,nearest,0_4,0.92
2525,baseline,nearest,0_4,0.92
2527,baseline,nearest,0_4,0.92
8146,baseline,nearest,0_4,0.92
5357,baseline,nearest,0_4,0.92
5356,baseline,nearest,0_4,0.92
8131,baseline,nearest,0_4,0.92
5387,baseline,nearest,0_4,0.92
4602,baseline,nearest,0_4,0.08
4601,baseline,nearest,0_4,0.04
3425,baseline,nearest,0_4,0.04
3426,baseline,nearest,0_4,0.02
4604,baseline,nearest,0_4,0.02
11593,baseline,nearest,0_4,0.04
7396,baseline,nearest,0_4,0.0
14882,baseline,nearest,0_4,0.26
14881,baseline,nearest,0_4,0.26
14888,baseline,nearest,0_4,0.26
14887,baseline,nearest,0_4,0.26
10501,baseline,nearest,0_4,0.26
6128,baseline,nearest,0_4,0.06
9012,baseline,nearest,0_4,0.0
9015,baseline,nearest,0_4,0.12
9018,baseline,nearest,0_4,0.06
1613,baseline,nearest,0_4,1.73
6738,baseline,nearest,0_4,1.63
11664,baseline,nearest,0_4,0.31
12389,baseline,nearest,0_4,0.32
12390,baseline,nearest,0_4,0.24
12698,baseline,nearest,0_4,30.57
12697,baseline,nearest,0_4,30.57
11185,baseline,nearest,0_4,30.57
2914,baseline,nearest,0_4,30.42
6265,baseline,nearest,0_4,1.35
6263,baseline,nearest,0_4,0.85
4944,baseline,nearest,0_4,10.66
4942,baseline,nearest,0_4,1.37
12995,baseline,nearest,0_4,0.27
6795,baseline,nearest,0_4,0.62
7165,baseline,nearest,0_4,0.31
6400,baseline,nearest,0_4,0.46
3755,baseline,nearest,0_4,5.9
7450,baseline,nearest,0_4,2.46
7449,baseline,nearest,0_4,2.46
7442,baseline,nearest,0_4,2.46
3754,baseline,nearest,0_4,1.54
2360,baseline,nearest,0_4,1.76
14211,baseline,nearest,0_4,1.3
14246,baseline,nearest,0_4,1.3
12620,baseline,nearest,0_4,0.76
5793,baseline,nearest,0_4,0.26
12145,baseline,nearest,0_4,24.68
12146,baseline,nearest,0_4,24.68
8129,baseline,nearest,0_4,24.67
8128,baseline,nearest,0_4,24.67
8590,baseline,nearest,0_4,24.67
5719,baseline,nearest,0_4,20.12
5720,baseline,nearest,0_4,20.12
7466,baseline,nearest,0_4,20.12
4686,baseline,nearest,0_4,20.12
4685,baseline,nearest,0_4,20.06
10173,baseline,nearest,0_4,20.06
7820,baseline,nearest,0_4,19.88
7821,baseline,nearest,0_4,19.88
6406,baseline,nearest,0_4,19.88
6405,baseline,nearest,0_4,19.64
8111,baseline,nearest,0_4,3.52
8709,baseline,nearest,0_4,3.52
8706,baseline,nearest,0_4,3.52
2263,baseline,nearest,0_4,3.52
2089,baseline,nearest,0_4,0.22
2087,baseline,nearest,0_4,0.22
11722,baseline,nearest,0_4,0.22
11723,baseline,nearest,0_4,0.22
8120,baseline,nearest,0_4,1.24
8126,baseline,nearest,0_4,1.24
8127,baseline,nearest,0_4,1.08
7463,baseline,nearest,0_4,0.57
8106,baseline,nearest,0_4,0.16
2271,baseline,nearest,0_4,0.01
5717,baseline,nearest,0_4,0.01
2139,baseline,nearest,0_4,0.0
4885,baseline,nearest,0_4,2.0
11904,baseline,nearest,0_4,0.07
11903,baseline,nearest,0_4,0.04
9131,baseline,nearest,0_4,73.24
9132,baseline,nearest,0_4,73.14
9135,baseline,nearest,0_4,72.6
6527,baseline,nearest,0_4,72.6
6526,baseline,nearest,0_4,0.87
9136,baseline,nearest,0_4,0.72
9269,baseline,nearest,0_4,0.13
11821,baseline,nearest,0_4,0.27
9271,baseline,nearest,0_4,0.27
9142,baseline,nearest,0_4,1.39
14144,baseline,nearest,0_4,1.39
9188,baseline,nearest,0_4,1.13
5369,baseline,nearest,0_4,5.77
6040,baseline,nearest,0_4,5.64
6041,baseline,nearest,0_4,5.32
6379,baseline,nearest,0_4,5.32
6380,baseline,nearest,0_4,1.93
10171,baseline,nearest,0_4,1.88
3174,baseline,nearest,0_4,1.36
2744,baseline,nearest,0_4,1.13
2743,baseline,nearest,0_4,0.22
4111,baseline,nearest,0_4,1.19
4107,baseline,nearest,0_4,0.12
4110,baseline,nearest,0_4,0.93
4113,baseline,nearest,0_4,0.15
5367,baseline,nearest,0_4,4.14
12126,baseline,nearest,0_4,0.08
9011,baseline,nearest,0_4,0.05
9017,baseline,nearest,0_4,0.06
2911,baseline,nearest,0_4,0.19
12891,baseline,nearest,0_4,1.1
4943,baseline,nearest,0_4,9.29
7443,baseline,nearest,0_4,1.53
7448,baseline,nearest,0_4,0.71
7451,baseline,nearest,0_4,3.44
7444,baseline,nearest,0_4,3.03
7436,baseline,nearest,0_4,0.5
7435,baseline,nearest,0_4,0.5
2264,baseline,nearest,0_4,3.2
11351,baseline,nearest,0_4,3.2
8029,baseline,nearest,0_4,3.2
8027,baseline,nearest,0_4,3.2
8025,baseline,nearest,0_4,3.15
2262,baseline,nearest,0_4,3.14
2260,baseline,nearest,0_4,3.14
2257,baseline,nearest,0_4,1.66
10988,baseline,nearest,0_4,1.5
10180,baseline,nearest,0_4,1.5
2256,baseline,nearest,0_4,1.5
2255,baseline,nearest,0_4,0.27
2253,baseline,nearest,0_4,0.27
2251,baseline,nearest,0_4,0.27
2258,baseline,nearest,0_4,1.23
12926,baseline,nearest,0_4,1.23
3424,baseline,nearest,0_4,0.02
5195,baseline,nearest,0_4,0.1
5233,baseline,nearest,0_4,1.89
14918,baseline,nearest,0_4,0.08
2034,baseline,nearest,0_4,0.44
2032,baseline,nearest,0_4,0.3
2035,baseline,nearest,0_4,0.3
6042,baseline,nearest,0_4,0.17
4112,baseline,nearest,0_4,0.65
4114,baseline,nearest,0_4,0.58
4117,baseline,nearest,0_4,0.33
6755,baseline,nearest,0_4,4.06
6754,baseline,nearest,0_4,4.06
2319,baseline,nearest,0_4,4.02
2317,baseline,nearest,0_4,0.16
6952,baseline,nearest,0_4,0.16
2320,baseline,nearest,0_4,0.07
8312,baseline,nearest,0_4,0.04
6124,baseline,nearest,0_4,1.79
3910,baseline,nearest,0_4,1.5
10788,baseline,nearest,0_4,17.18
6303,baseline,nearest,0_4,16.35
6304,baseline,nearest,0_4,0.67
3512,baseline,nearest,0_4,0.52
3511,baseline,nearest,0_4,0.41
13870,baseline,nearest,0_4,0.15
14025,baseline,nearest,0_4,0.11
6854,baseline,nearest,0_4,0.07
6747,baseline,nearest,0_4,0.08
2912,baseline,nearest,0_4,28.5
1621,baseline,nearest,0_4,7.29
2711,baseline,nearest,0_4,7.2
2707,baseline,nearest,0_4,0.12
9330,baseline,nearest,0_4,0.82
9328,baseline,nearest,0_4,0.82
12888,baseline,nearest,0_4,0.28
14744,baseline,nearest,0_4,9.06
4946,baseline,nearest,0_4,8.59
11179,baseline,nearest,0_4,0.15
7438,baseline,nearest,0_4,0.82
7441,baseline,nearest,0_4,0.82
10939,baseline,nearest,0_4,0.36
10938,baseline,nearest,0_4,0.36
3751,baseline,nearest,0_4,2.12
3748,baseline,nearest,0_4,0.36
8110,baseline,nearest,0_4,16.06
8710,baseline,nearest,0_4,16.06
8705,baseline,nearest,0_4,16.05
2833,baseline,nearest,0_4,16.05
2831,baseline,nearest,0_4,15.93
6403,baseline,nearest,0_4,12.1
4340,baseline,nearest,0_4,12.0
4341,baseline,nearest,0_4,7.69
6402,baseline,nearest,0_4,7.69
6500,baseline,nearest,0_4,1.51
8021,baseline,nearest,0_4,0.48
2832,baseline,nearest,0_4,0.08
8024,baseline,nearest,0_4,0.01
4599,baseline,nearest,0_4,0.02
5234,baseline,nearest,0_4,0.62
5382,baseline,nearest,0_4,0.62
5380,baseline,nearest,0_4,0.12
8143,baseline,nearest,0_4,0.12
2323,baseline,nearest,0_4,1.18
12619,baseline,nearest,0_4,0.03
8166,baseline,nearest,0_4,0.03
8138,baseline,nearest,0_4,0.03
13042,baseline,nearest,0_4,0.41
14933,baseline,nearest,0_4,0.08
14930,baseline,nearest,0_4,0.33
14929,baseline,nearest,0_4,0.16
14931,baseline,nearest,0_4,0.16
3358,baseline,nearest,0_4,71.49
3359,baseline,nearest,0_4,71.11
6419,baseline,nearest,0_4,2.49
1685,baseline,nearest,0_4,1.62
1684,baseline,nearest,0_4,0.89
2029,baseline,nearest,0_4,0.15
2648,baseline,nearest,0_4,5.54
2646,baseline,nearest,0_4,0.44
2649,baseline,nearest,0_4,0.44
6378,baseline,nearest,0_4,3.25
2186,baseline,nearest,0_4,3.03
2318,baseline,nearest,0_4,3.79
10495,baseline,nearest,0_4,44.45
10318,baseline,nearest,0_4,44.45
10316,baseline,nearest,0_4,0.02
8274,baseline,nearest,0_4,0.01
10317,baseline,nearest,0_4,44.43
9019,baseline,nearest,0_4,43.41
8779,baseline,nearest,0_4,1.28
6259,baseline,nearest,0_4,59.68
2916,baseline,nearest,0_4,27.62
2917,baseline,nearest,0_4,27.55
2920,baseline,nearest,0_4,2.07
13889,baseline,nearest,0_4,1.88
13890,baseline,nearest,0_4,1.69
6704,baseline,nearest,0_4,1.13
1551,baseline,nearest,0_4,0.63
12733,baseline,nearest,0_4,0.55
12732,baseline,nearest,0_4,0.55
4947,baseline,nearest,0_4,7.38
10940,baseline,nearest,0_4,0.25
6802,baseline,nearest,0_4,7.07
6801,baseline,nearest,0_4,6.87
3737,baseline,nearest,0_4,6.87
3736,baseline,nearest,0_4,6.44
3739,baseline,nearest,0_4,1.85
10976,baseline,nearest,0_4,0.36
7815,baseline,nearest,0_4,0.36
3750,baseline,nearest,0_4,1.77
7589,baseline,nearest,0_4,1.34
7188,baseline,nearest,0_4,1.34
6501,baseline,nearest,0_4,6.18
7974,baseline,nearest,0_4,6.18
7975,baseline,nearest,0_4,6.18
7972,baseline,nearest,0_4,6.18
6499,baseline,nearest,0_4,6.18
6498,baseline,nearest,0_4,0.48
7576,baseline,nearest,0_4,0.48
5409,baseline,nearest,0_4,1.76
8130,baseline,nearest,0_4,0.0
4600,baseline,nearest,0_4,0.03
5163,baseline,nearest,0_4,0.03
10634,baseline,nearest,0_4,0.03
5381,baseline,nearest,0_4,0.46
1683,baseline,nearest,0_4,0.3
5539,baseline,nearest,0_4,67.66
5538,baseline,nearest,0_4,67.2
4461,baseline,nearest,0_4,63.77
4460,baseline,nearest,0_4,63.34
1760,baseline,nearest,0_4,63.34
1761,baseline,nearest,0_4,10.2
1763,baseline,nearest,0_4,4.43
4347,baseline,nearest,0_4,3.17
3829,baseline,nearest,0_4,1.66
5122,baseline,nearest,0_4,2.89
1759,baseline,nearest,0_4,53.14
5795,baseline,nearest,0_4,45.74
5316,baseline,nearest,0_4,44.54
5315,baseline,nearest,0_4,33.23
11564,baseline,nearest,0_4,32.55
14061,baseline,nearest,0_4,32.55
11562,baseline,nearest,0_4,31.86
11561,baseline,nearest,0_4,31.53
6870,baseline,nearest,0_4,30.25
6869,baseline,nearest,0_4,29.61
6871,baseline,nearest,0_4,25.31
2248,baseline,nearest,0_4,18.75
2247,baseline,nearest,0_4,17.41
3313,baseline,nearest,0_4,14.14
1766,baseline,nearest,0_4,11.25
1765,baseline,nearest,0_4,9.18
1538,baseline,nearest,0_4,0.81
1536,baseline,nearest,0_4,0.18
6759,baseline,nearest,0_4,3.71
8309,baseline,nearest,0_4,0.01
8776,baseline,nearest,0_4,39.63
8775,baseline,nearest,0_4,1.46
5392,baseline,nearest,0_4,37.12
5391,baseline,nearest,0_4,8.31
8033,baseline,nearest,0_4,2.76
8057,baseline,nearest,0_4,1.31
8056,baseline,nearest,0_4,1.31
6302,baseline,nearest,0_4,15.68
11665,baseline,nearest,0_4,0.09
14226,baseline,nearest,0_4,58.97
14223,baseline,nearest,0_4,58.97
14222,baseline,nearest,0_4,0.09
14236,baseline,nearest,0_4,0.19
2710,baseline,nearest,0_4,7.08
6352,baseline,nearest,0_4,1.15
2708,baseline,nearest,0_4,0.05
12734,baseline,nearest,0_4,0.27
3745,baseline,nearest,0_4,0.98
3747,baseline,nearest,0_4,0.49
11623,baseline,nearest,0_4,0.49
5408,baseline,nearest,0_4,0.59
2837,baseline,nearest,0_4,3.36
2836,baseline,nearest,0_4,3.36
2839,baseline,nearest,0_4,2.9
7968,baseline,nearest,0_4,1.17
9550,baseline,nearest,0_4,0.58
5386,baseline,nearest,0_4,0.84
8157,baseline,nearest,0_4,0.84
8168,baseline,nearest,0_4,0.84
5159,baseline,nearest,0_4,0.84
5160,baseline,nearest,0_4,0.81
10619,baseline,nearest,0_4,0.79
3201,baseline,nearest,0_4,0.79
3203,baseline,nearest,0_4,0.57
4822,baseline,nearest,0_4,0.57
4821,baseline,nearest,0_4,0.06
10618,baseline,nearest,0_4,0.0
10621,baseline,nearest,0_4,0.0
10625,baseline,nearest,0_4,0.01
8140,baseline,nearest,0_4,0.05
8139,baseline,nearest,0_4,0.03
12755,baseline,nearest,0_4,0.4
6079,baseline,nearest,0_4,1.23
2173,baseline,nearest,0_4,0.9
5603,baseline,nearest,0_4,0.87
5604,baseline,nearest,0_4,0.29
5457,baseline,nearest,0_4,0.29
4349,baseline,nearest,0_4,0.57
13374,baseline,nearest,0_4,0.29
13375,baseline,nearest,0_4,0.18
13376,baseline,nearest,0_4,0.18
5320,baseline,nearest,0_4,0.28
3171,baseline,nearest,0_4,0.51
4083,baseline,nearest,0_4,2.83
4082,baseline,nearest,0_4,1.68
13544,baseline,nearest,0_4,0.76
5119,baseline,nearest,0_4,2.81
5120,baseline,nearest,0_4,2.53
10335,baseline,nearest,0_4,2.53
4085,baseline,nearest,0_4,1.93
6757,baseline,nearest,0_4,3.63
6965,baseline,nearest,0_4,0.21
10315,baseline,nearest,0_4,0.01
5394,baseline,nearest,0_4,0.01
8032,baseline,nearest,0_4,5.55
8040,baseline,nearest,0_4,2.7
8041,baseline,nearest,0_4,2.7
8062,baseline,nearest,0_4,2.7
5911,baseline,nearest,0_4,15.49
3449,baseline,nearest,0_4,10.42
3446,baseline,nearest,0_4,3.09
3444,baseline,nearest,0_4,2.16
3441,baseline,nearest,0_4,1.53
3447,baseline,nearest,0_4,0.61
3811,baseline,nearest,0_4,0.41
4311,baseline,nearest,0_4,5.0
5606,baseline,nearest,0_4,57.54
5607,baseline,nearest,0_4,54.99
12022,baseline,nearest,0_4,52.74
5435,baseline,nearest,0_4,52.27
5437,baseline,nearest,0_4,29.29
13379,baseline,nearest,0_4,28.5
2556,baseline,nearest,0_4,28.07
2557,baseline,nearest,0_4,23.26
6255,baseline,nearest,0_4,23.06
12330,baseline,nearest,0_4,23.06
4891,baseline,nearest,0_4,22.44
4892,baseline,nearest,0_4,4.75
4888,baseline,nearest,0_4,4.17
4889,baseline,nearest,0_4,3.13
12873,baseline,nearest,0_4,1.19
11930,baseline,nearest,0_4,0.87
11931,baseline,nearest,0_4,0.52
10017,baseline,nearest,0_4,0.52
11870,baseline,nearest,0_4,0.35
11871,baseline,nearest,0_4,0.26
5605,baseline,nearest,0_4,1.05
1681,baseline,nearest,0_4,0.96
14234,baseline,nearest,0_4,0.38
6353,baseline,nearest,0_4,5.09
6564,baseline,nearest,0_4,4.77
3729,baseline,nearest,0_4,4.53
3728,baseline,nearest,0_4,3.58
3731,baseline,nearest,0_4,3.42
14719,baseline,nearest,0_4,3.25
14720,baseline,nearest,0_4,3.25
3733,baseline,nearest,0_4,3.04
3735,baseline,nearest,0_4,2.79
5474,baseline,nearest,0_4,2.52
5473,baseline,nearest,0_4,1.15
13271,baseline,nearest,0_4,0.56
13272,baseline,nearest,0_4,0.56
3742,baseline,nearest,0_4,1.08
3743,baseline,nearest,0_4,1.08
4828,baseline,nearest,0_4,0.53
6496,baseline,nearest,0_4,3.39
6497,baseline,nearest,0_4,1.74
4337,baseline,nearest,0_4,2.35
4338,baseline,nearest,0_4,0.59
8591,baseline,nearest,0_4,4.54
1582,baseline,nearest,0_4,4.54
1581,baseline,nearest,0_4,4.54
8122,baseline,nearest,0_4,4.54
8121,baseline,nearest,0_4,4.54
8118,baseline,nearest,0_4,4.54
8117,baseline,nearest,0_4,4.54
8125,baseline,nearest,0_4,4.54
7077,baseline,nearest,0_4,4.54
1796,baseline,nearest,0_4,4.54
1797,baseline,nearest,0_4,4.54
14538,baseline,nearest,0_4,4.54
12405,baseline,nearest,0_4,4.54
12404,baseline,nearest,0_4,4.54
2212,baseline,nearest,0_4,4.54
2210,baseline,nearest,0_4,4.54
2220,baseline,nearest,0_4,3.53
2219,baseline,nearest,0_4,3.53
5155,baseline,nearest,0_4,2.99
2129,baseline,nearest,0_4,2.99
2131,baseline,nearest,0_4,0.27
12723,baseline,nearest,0_4,0.24
12728,baseline,nearest,0_4,0.15
12400,baseline,nearest,0_4,0.15
12401,baseline,nearest,0_4,0.15
5156,baseline,nearest,0_4,0.09
2130,baseline,nearest,0_4,2.64
12531,baseline,nearest,0_4,2.6
2133,baseline,nearest,0_4,2.51
2134,baseline,nearest,0_4,0.89
4582,baseline,nearest,0_4,0.72
4583,baseline,nearest,0_4,0.63
4820,baseline,nearest,0_4,0.42
3098,baseline,nearest,0_4,0.42
3096,baseline,nearest,0_4,0.18
10521,baseline,nearest,0_4,0.18
3100,baseline,nearest,0_4,0.18
3101,baseline,nearest,0_4,0.09
3202,baseline,nearest,0_4,0.23
5134,baseline,nearest,0_4,0.34
5133,baseline,nearest,0_4,0.34
6098,baseline,nearest,0_4,0.31
2322,baseline,nearest,0_4,0.84
8655,baseline,nearest,0_4,0.15
14276,baseline,nearest,0_4,0.12
5456,baseline,nearest,0_4,0.15
1762,baseline,nearest,0_4,4.63
3827,baseline,nearest,0_4,2.09
5314,baseline,nearest,0_4,10.56
5317,baseline,nearest,0_4,4.41
1769,baseline,nearest,0_4,4.24
1768,baseline,nearest,0_4,1.5
6967,baseline,nearest,0_4,3.33
6960,baseline,nearest,0_4,3.33
6962,baseline,nearest,0_4,3.33
8037,baseline,nearest,0_4,2.85
8063,baseline,nearest,0_4,1.36
3443,baseline,nearest,0_4,0.2
4309,baseline,nearest,0_4,4.87
5912,baseline,nearest,0_4,4.73
5913,baseline,nearest,0_4,0.08
2919,baseline,nearest,0_4,24.78
6348,baseline,nearest,0_4,0.56
6350,baseline,nearest,0_4,0.34
5470,baseline,nearest,0_4,1.08
3740,baseline,nearest,0_4,3.58
7329,baseline,nearest,0_4,2.75
5834,baseline,nearest,0_4,1.13
5833,baseline,nearest,0_4,0.56
7819,baseline,nearest,0_4,0.56
7817,baseline,nearest,0_4,0.56
10107,baseline,nearest,0_4,0.58
7058,baseline,nearest,0_4,0.58
8823,baseline,nearest,0_4,188.19
8822,baseline,nearest,0_4,188.19
8821,baseline,nearest,0_4,188.19
6234,baseline,nearest,0_4,187.47
6236,baseline,nearest,0_4,68.85
8831,baseline,nearest,0_4,68.85
8833,baseline,nearest,0_4,62.7
8834,baseline,nearest,0_4,62.66
8835,baseline,nearest,0_4,62.66
8836,baseline,nearest,0_4,62.66
7209,baseline,nearest,0_4,62.66
7203,baseline,nearest,0_4,32.14
7205,baseline,nearest,0_4,28.65
7218,baseline,nearest,0_4,28.61
7219,baseline,nearest,0_4,28.6
7084,baseline,nearest,0_4,28.59
2829,baseline,nearest,0_4,28.55
2830,baseline,nearest,0_4,24.3
10483,baseline,nearest,0_4,24.03
2849,baseline,nearest,0_4,23.94
2850,baseline,nearest,0_4,14.6
5572,baseline,nearest,0_4,13.8
6675,baseline,nearest,0_4,13.73
6674,baseline,nearest,0_4,13.73
7352,baseline,nearest,0_4,13.71
7353,baseline,nearest,0_4,12.0
7178,baseline,nearest,0_4,10.89
4351,baseline,nearest,0_4,8.1
4352,baseline,nearest,0_4,5.8
7336,baseline,nearest,0_4,1.18
7969,baseline,nearest,0_4,0.59
6390,baseline,nearest,0_4,0.59
4339,baseline,nearest,0_4,1.17
11068,baseline,nearest,0_4,1.17
2843,baseline,nearest,0_4,1.73
3099,baseline,nearest,0_4,0.09
10384,baseline,nearest,0_4,0.09
10383,baseline,nearest,0_4,0.09
3102,baseline,nearest,0_4,0.09
3097,baseline,nearest,0_4,0.24
10434,baseline,nearest,0_4,0.24
10632,baseline,nearest,0_4,0.06
2171,baseline,nearest,0_4,0.16
14093,baseline,nearest,0_4,0.08
4459,baseline,nearest,0_4,0.23
5040,baseline,nearest,0_4,0.84
2100,baseline,nearest,0_4,3.18
5318,baseline,nearest,0_4,3.7
5400,baseline,nearest,0_4,3.33
5399,baseline,nearest,0_4,0.41
10601,baseline,nearest,0_4,0.41
12012,baseline,nearest,0_4,0.41
6750,baseline,nearest,0_4,0.19
5393,baseline,nearest,0_4,26.68
10313,baseline,nearest,0_4,1.46
8070,baseline,nearest,0_4,1.46
8036,baseline,nearest,0_4,1.39
8038,baseline,nearest,0_4,1.39
8054,baseline,nearest,0_4,1.39
8066,baseline,nearest,0_4,1.39
3644,baseline,nearest,0_4,4.51
3643,baseline,nearest,0_4,3.5
12514,baseline,nearest,0_4,0.04
12519,baseline,nearest,0_4,3.46
